"Device Name","Status","5K Pricing","Program Memory Size (Kbytes)","RAM (bytes)","EEPROM / HEF","Pin count","Max. CPU Speed MHz","Peripheral Pin Select (PPS)","Internal Oscillator","# of Comparators","Operational Amplifier","Total # of A/D channels","Max A/D Resolution (bits)","ADCC with Computation","Number of D/A Converters","Max D/A Resolution (bits)","Internal Voltage Reference (Bandgap)","Zero Cross detect","Slope Compensation / Programmable Ramp Generator","Data Signal Modulator (DSM)","Max 8 Bit Digital Timers","Max 16 Bit Digital Timers","Signal Measurement Timer","Hardware Limit Timer","Max # PWM outputs (including complementary outputs)","Max PWM Resolution (bits)","Angular Timer","Math Accelerator","UART","SPI?","I2C","Number of USB Modules","Windowed Watchdog Timer (WWDT)","CRC/Scan","Configurable Logic Cell Modules (CLC)","Complementary Waveform Generator (CWG) / Complementary Output Generator (COG)","Numerically Controlled Oscillator (NCO)","Programmable switched mode controller","Cap. Touch Channels","Segment LCD","Temp. Range Min.","Temp. Range Max.","Operation Voltage Min.(V)","Operation Voltage Max.(V)","High Voltage Capable","Packages"
PIC18F67J93,"In Production","$4.04","128","3900"," 0 / HEF","64","48","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","3","1","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","12","132"," -40","85","2","3.6","No"," 64/TQFP"
PIC18F86J50,"In Production","$4.04","64","3904"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","1","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F86K90,"In Production","$4.04","64","3828","1024","80","64","No","16 MHz, 32 kHz","3","0","24","12","No","0","0","Yes","No","0","0","6","5","0","0","19","10","No","No","2","2","2","0","No","No","0","0","0","0","24","192"," -40","125","1.8","5.5","No"," 80/TQFP"
PIC18F4420,"In Production","$4.06","16","768"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16C558," Not Recommended for new designs,Please consider device: PIC16F628A","$4.07","3.5","128","0","18","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 18/PDIP,18/SOIC"
PIC18F86J93,"In Production","$4.07","64","3900"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","1","3","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","12","192"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F96J94,"In Production","$4.07","64","3862"," 0 / HEF","100","64","No","8 MHz, 32 kHz","3","0","24","12","No","0","0","Yes","No","0","0","4","4","0","0","19","10","No","No","4","2","2","1","No","No","0","0","0","0","24","480"," -40","85","2","3.6","No"," 100/TQFP"
PIC16F84A,"In Production","$4.11","1.75","68","64","18","20","No","No","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2","6","No"," 18/PDIP,18/SOIC,20/SSOP"
PIC18F2510,"In Production","$4.11","32","1536","0","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP"
PIC18F87J94,"In Production","$4.14","128","3862"," 0 / HEF","80","64","No","8 MHz, 32 kHz","3","0","24","12","No","0","0","Yes","No","0","0","4","4","0","0","19","10","No","No","4","2","2","1","No","No","0","0","0","0","24","368"," -40","85","2","3.6","No"," 80/TQFP"
MTR6618,"In Production","$4.16","128","3904"," 0 / HEF","64","48","No","4 MHz, 8 MHz","0","0","0","0","No","0","0","No","No","0","0","0","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 64/TQFP"
PIC16CE625," Not Recommended for new designs,Please consider device: PIC16F628A","$4.16","3.5","128","128","18","30","No","4 MHz","2","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 18/PDIP,18/SOIC,20/SSOP"
PIC18F6490,"In Production","$4.17","16","768","0","64","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","2","1","1","0","No","No","0","0","0","0","0","128"," -40","125","2","5.5","No"," 64/TQFP"
PIC18F8310,"In Production","$4.17","8","768","0","80","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","3","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F87K22,"In Production","$4.17","128","3862","1024","80","64","No","16 MHz, 32 kHz","3","0","24","12","No","0","0","Yes","No","0","0","6","5","0","0","19","10","No","No","2","2","2","0","No","No","0","0","0","0","24","0"," -40","125","1.8","5.5","No"," 80/TQFP"
PIC18F2423,"In Production","$4.18","16","768"," 256 / HEF","28","40","No","8 MHz, 32 kHz","2","0","10","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP"
PIC18F47J53,"In Production","$4.21","128","3800"," 0 / HEF","44","48","Yes","8 MHz, 32 kHz","3","0","13","12","No","0","0","No","No","0","0","4","4","0","0","0","10","No","No","2","2","2","1","No","No","0","0","0","0","13","0"," -40","85","2","3.6","No"," 44/QFN,44/TQFP"
PIC18F86J55,"In Production","$4.22","96","3904"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","1","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F87J90,"In Production","$4.22","128","3900"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","12","192"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F2431,"In Production","$4.23","16","768"," 256 / HEF","28","40","No","8 MHz, 32 kHz","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN-S,28/SOIC,28/SPDIP"
PIC18F2331,"In Production","$4.25","8","768"," 256 / HEF","28","40","No","8 MHz, 32 kHz","0","0","5","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN-S,28/SOIC,28/SPDIP"
PIC18F8390,"In Production","$4.36","8","768","0","80","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","0","192"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F87K90,"In Production","$4.36","128","4096","1024","80","64","No","16 MHz, 32 kHz","3","0","24","12","No","0","0","Yes","No","0","0","6","5","0","0","19","10","No","No","2","2","2","0","No","No","0","0","0","0","0","192"," -40","125","1.8","5.5","No"," 80/TQFP"
PIC18F87J50,"In Production","$4.37","128","3904"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","1","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F97J94,"In Production","$4.38","128","3862"," 0 / HEF","100","64","No","8 MHz, 32 kHz","3","0","24","12","No","0","0","Yes","No","0","0","4","4","0","0","19","10","No","No","4","2","2","1","No","No","0","0","0","0","24","480"," -40","85","2","3.6","No"," 100/TQFP"
PIC18F2520,"In Production","$4.40","32","1536"," 256 / HEF","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP"
PIC18F4510,"In Production","$4.40","32","1536","0","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16F737,"In Production","$4.42","7","368","0","28","20","No","8 MHz","2","0","11","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP,28/SSOP"
PIC18F4423,"In Production","$4.42","16","768"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","13","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F87J93,"In Production","$4.42","128","3900"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","1","3","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","12","192"," -40","85","2","3.6","No"," 80/TQFP"
PIC16C765," Not Recommended for new designs,Please consider device: PIC18F4450","$4.49","14","256","0","40","24","No","4 MHz","0","0","8","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 40/PDIP,44/PLCC,44/TQFP"
PIC16C65B," Not Recommended for new designs,Please consider device: PIC16F724","$4.53","7","192","0","40","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 40/PDIP,44/MQFP,44/PLCC,44/TQFP"
PIC18C601," Not Recommended for new designs,Please consider device: PIC18F66J11","$4.55","0","1536","0","64","25","No","No","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 64/TQFP,68/PLCC"
PIC18F2455,"In Production","$4.55","24","2048"," 256 / HEF","28","48","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F6493,"In Production","$4.55","16","768","0","64","32","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","2","1","1","0","No","No","0","0","0","0","0","132"," -40","85","2","5.5","No"," 64/TQFP"
PIC18F8410,"In Production","$4.59","16","768","0","80","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","2","3","0","0","3","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 80/TQFP"
PIC16C621," Not Recommended for new designs,Please consider device: PIC16F627A","$4.61","1.75","80","0","18","20","No","4 MHz","2","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 20/SSOP"
PIC18F66J60,"In Production","$4.62","64","3808"," 0 / HEF","64","42","No","32 kHz","2","0","11","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 64/TQFP"
PIC18F4520,"In Production","$4.69","32","1536"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16F873A," Not Recommended for new designs,Please consider device: PIC16F18854","$4.70","7","192","128","28","20","No","No","2","0","5","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP,28/SSOP"
PIC18F2515,"In Production","$4.70","48","3968","0","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC16C71," Not Recommended for new designs,Please consider device: PIC16F716","$4.75","1.75","36","0","18","20","No","4 MHz","0","0","4","8","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","3","6","No"," 18/PDIP,18/SOIC"
PIC18F2550,"In Production","$4.75","32","2048"," 256 / HEF","28","48","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F86J60,"In Production","$4.75","64","3808"," 0 / HEF","80","42","No","32 kHz","2","0","15","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F2523,"In Production","$4.77","32","1536"," 256 / HEF","28","40","No","8 MHz, 32 kHz","2","0","10","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP"
PIC18F4331,"In Production","$4.77","8","768"," 256 / HEF","40","40","No","8 MHz, 32 kHz","0","0","9","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F66J65,"In Production","$4.81","96","3808"," 0 / HEF","64","42","No","32 kHz","2","0","11","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 64/TQFP"
PIC16C73B," Not Recommended for new designs,Please consider device: PIC16F73","$4.84","7","192","0","28","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 28/SOIC,28/SPDIP,28/SSOP"
PIC16C773," Not Recommended for new designs,Please consider device: PIC18F2423","$4.84","7","256","0","28","20","No","4 MHz","0","0","6","12","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 28/SOIC,28/SPDIP,28/SSOP"
PIC16F76,"In Production","$4.84","14","368","0","28","20","No","None","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP,28/SSOP"
PIC18F8490,"In Production","$4.84","16","768","0","80","40","No","8 MHz, 32 kHz","2","0","12","10","No","0","0","No","No","0","0","1","3","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","0","192"," -40","125","2","5.5","No"," 80/TQFP"
PIC18F4455,"In Production","$4.86","24","2048"," 256 / HEF","40","48","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16C622," Not Recommended for new designs,Please consider device: PIC16C622A","$4.88","3.5","128","0","18","20","No","4 MHz","2","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 18/PDIP,18/SOIC"
PIC16C642," Not Recommended for new designs,Please consider device: PIC16F72","$4.89","7","176","0","28","20","No","4 MHz","2","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","3","6","No"," 28/SOIC,28/SPDIP"
PIC16C57," Not Recommended for new designs,Please consider device: PIC16F57","$4.91","3","72","0","28","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6.3","No"," 28/PDIP,28/SOIC,28/SPDIP"
PIC16F74,"In Production","$4.91","7","192","0","40","20","No","No","0","0","8","8","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/PLCC,44/TQFP"
PIC18F2458,"In Production","$4.95","24","2048"," 256 / HEF","28","48","No","8 MHz, 32 kHz","2","0","10","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F2525,"In Production","$4.98","48","3968","1024","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4431,"In Production","$4.98","16","768"," 256 / HEF","40","40","No","8 MHz, 32 kHz","0","0","9","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F4515,"In Production","$4.98","48","3968","0","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F67J60,"In Production","$4.98","128","3808"," 0 / HEF","64","42","No","32 kHz","2","0","11","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 64/TQFP"
PIC16F747,"In Production","$5.00","7","368","0","40","20","No","8 MHz","2","0","14","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F4550," In Production,Please consider device: PIC18F45K50","$5.05","32","2048"," 256 / HEF","40","48","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16F83," Not Recommended for new designs,Please consider device: PIC16F84A","$5.06","0.875","36","64","18","10","No","No","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","6","No"," 18/PDIP"
PIC16F876A," Not Recommended for new designs,Please consider device: PIC16F18855","$5.07","14","368","256","28","20","No","No","2","0","5","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP,28/SSOP"
PIC18F4523,"In Production","$5.08","32","1536"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","13","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16C923," Not Recommended for new designs,Please consider device: PIC16C925","$5.09","7","176","0","64","8","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 64/TQFP,68/PLCC"
PIC16F767,"In Production","$5.12","14","368","0","28","20","No","8 MHz","2","0","11","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN,28/SOIC,28/SPDIP,28/SSOP"
PIC18F2480,"In Production","$5.15","16","768"," 256 / HEF","28","40","No","8 MHz, 32 kHz","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN-S,28/SOIC,28/SPDIP"
PIC18F4458,"In Production","$5.16","24","2048"," 256 / HEF","40","48","No","8 MHz, 32 kHz","2","0","13","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F86J65,"In Production","$5.18","96","3808"," 0 / HEF","80","42","No","32 kHz","2","0","15","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F8493,"In Production","$5.23","16","768","0","80","32","No","8 MHz, 32 kHz","2","0","12","12","No","0","0","No","No","0","0","1","3","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","0","192"," -40","85","2","5.5","No"," 80/TQFP"
PIC18F4525,"In Production","$5.28","48","3968","1024","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC18F2610,"In Production","$5.32","64","3968","0","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F96J60,"In Production","$5.33","64","3808"," 0 / HEF","100","42","No","32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 100/TQFP"
PIC18F86J72,"In Production","$5.34","64","3923"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","2","16","No","0","0","No","No","0","0","3","1","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","0","132"," -40","85","2","3.6","No"," 80/TQFP"
PIC16F84," Not Recommended for new designs,Please consider device: PIC16F84A","$5.36","1.75","68","64","18","10","No","No","0","0","0","0","No","0","0","No","No","0","0","1","0","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2","6","No"," 18/PDIP,18/SOIC"
PIC18F87J60,"In Production","$5.37","128","3808"," 0 / HEF","80","42","No","32 kHz","2","0","15","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 80/TQFP"
PIC16F874A," Not Recommended for new designs,Please consider device: PIC16F18875","$5.38","7","192","128","40","20","No","No","2","0","8","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/PLCC,44/TQFP"
PIC16C62A," Not Recommended for new designs,Please consider device: PIC16F722A","$5.41","3.5","128","0","28","20","No","4 MHz","0","0","0","0","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","0","0","0","No","No","0","0","0","0","0","0"," -40","85","2.5","6","No"," 28/SOIC,28/SPDIP,28/SSOP"
PIC18F4480,"In Production","$5.44","16","768"," 256 / HEF","40","40","No","8 MHz, 32 kHz","2","0","11","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/QFN,44/TQFP"
PIC16C925,"Not Recommended for new designs","$5.53","7","176","0","64","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 64/TQFP,68/PLCC"
PIC16C926," Not Recommended for new designs,Please consider device: PIC18F64J90","$5.59","14","336","0","64","20","No","4 MHz","0","0","5","8","No","0","0","No","No","0","0","2","1","0","0","0","0","No","No","0","1","1","0","No","No","0","0","0","0","0","0"," -40","85","2.5","5.5","No"," 64/TQFP,68/PLCC"
PIC18F242," Not Recommended for new designs,Please consider device: PIC18F2420","$5.59","16","768","256","28","40","No","No","0","0","5","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC16F77,"In Production","$5.61","14","368","0","40","20","No","No","0","0","8","8","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/PLCC,44/TQFP"
PIC18F2220,"In Production","$5.61","4","512"," 256 / HEF","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F2620,"In Production","$5.62","64","3968","1024","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F4610,"In Production","$5.62","64","3968","0","40","40","No","8 MHz, 32 kHz","2","0","13","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/TQFP"
PIC16F777,"In Production","$5.65","14","368","0","40","20","No","8 MHz","2","0","14","10","No","0","0","No","No","0","0","2","1","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 40/PDIP,44/TQFP"
PIC18F87J72,"In Production","$5.65","128","3923"," 0 / HEF","80","48","No","8 MHz, 32 kHz","2","0","2","16","No","0","0","No","No","0","0","3","1","0","0","2","10","No","No","2","1","1","0","No","No","0","0","0","0","12","132"," -40","85","2","3.6","No"," 80/TQFP"
PIC18F2320,"In Production","$5.68","8","512"," 256 / HEF","28","40","No","8 MHz, 32 kHz","2","0","10","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F2553,"In Production","$5.69","32","2048"," 256 / HEF","28","48","No","8 MHz, 32 kHz","2","0","10","12","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","1","No","No","0","0","0","0","0","0"," -40","85","2","5.5","No"," 28/SOIC,28/SPDIP"
PIC18F97J60,"In Production","$5.69","128","3808"," 0 / HEF","100","42","No","32 kHz","2","0","16","10","No","0","0","No","No","0","0","2","3","0","0","14","10","No","No","2","2","2","0","No","No","0","0","0","0","0","0"," -40","85","2","3.6","No"," 100/TQFP"
PIC18F2580,"In Production","$5.76","32","1536"," 256 / HEF","28","40","No","8 MHz, 32 kHz","0","0","8","10","No","0","0","No","No","0","0","1","3","0","0","0","10","No","No","1","1","1","0","No","No","0","0","0","0","0","0"," -40","125","2","5.5","No"," 28/QFN-S,28/SOIC,28/SPDIP"
